9.98,9.82,0.1,
9.9586,9.64363,0.2,
9.93585,9.47085,0.3,
9.91177,9.30159,0.4,
9.88641,9.1358,0.5,
9.8598,8.97343,0.6,
9.83198,8.81442,0.7,
9.80299,8.65873,0.8,
9.77287,8.50628,0.9,
9.74164,8.35703,1,
9.70936,8.21092,1.1,
9.67604,8.0679,1.2,
9.64173,7.92791,1.3,
9.60647,7.79088,1.4,
9.57028,7.65678,1.5,
9.5332,7.52554,1.6,
9.49526,7.3971,1.7,
9.4565,7.27142,1.8,
9.41694,7.14844,1.9,
9.37662,7.02811,2,
9.33558,6.91036,2.1,
9.29383,6.79516,2.2,
9.25142,6.68244,2.3,
9.20836,6.57216,2.4,
9.16469,6.46427,2.5,
9.12044,6.35871,2.6,
9.07563,6.25544,2.7,
9.03029,6.15441,2.8,
8.98445,6.05557,2.9,
8.93813,5.95886,3,
8.89136,5.86426,3.1,
8.84416,5.77171,3.2,
8.79655,5.68116,3.3,
8.74856,5.59257,3.4,
8.70022,5.5059,3.5,
8.65154,5.42111,3.6,
8.60255,5.33815,3.7,
8.55326,5.25698,3.8,
8.5037,5.17757,3.9,
8.45388,5.09987,4,
8.40383,5.02384,4.1,
8.35357,4.94945,4.2,
8.30311,4.87665,4.3,
8.25247,4.80542,4.4,
8.20168,4.73572,4.5,
8.15073,4.66751,4.6,
8.09966,4.60076,4.7,
8.04847,4.53543,4.8,
7.99719,4.4715,4.9,
7.94583,4.40892,5,
7.8944,4.34767,5.1,
7.84291,4.28772,5.2,
7.79138,4.22904,5.3,
7.73983,4.1716,5.4,
7.68826,4.11537,5.5,
7.63669,4.06032,5.6,
7.58513,4.00643,5.7,
7.53359,3.95366,5.8,
7.48208,3.902,5.9,
7.43062,3.85141,6,
7.37921,3.80188,6.1,
7.32786,3.75337,6.2,
7.27658,3.70587,6.3,
7.22539,3.65935,6.4,
7.17429,3.61379,6.5,
7.12329,3.56916,6.6,
7.07239,3.52545,6.7,
7.02161,3.48264,6.8,
6.97096,3.44069,6.9,
6.92044,3.39961,7,
6.87006,3.35935,7.1,
6.81982,3.31991,7.2,
6.76973,3.28127,7.3,
6.71981,3.24341,7.4,
6.67005,3.2063,7.5,
6.62045,3.16994,7.6,
6.57104,3.13431,7.7,
6.5218,3.09939,7.8,
6.47276,3.06516,7.9,
6.4239,3.03161,8,
6.37524,2.99872,8.1,
6.32678,2.96648,8.2,
6.27853,2.93488,8.3,
6.23049,2.9039,8.4,
6.18266,2.87352,8.5,
6.13504,2.84373,8.6,
6.08765,2.81453,8.7,
6.04048,2.78589,8.8,
5.99354,2.75781,8.9,
5.94683,2.73026,9,
5.90035,2.70325,9.1,
5.8541,2.67676,9.2,
5.8081,2.65077,9.3,
5.76233,2.62528,9.4,
5.71681,2.60028,9.5,
5.67154,2.57575,9.6,
5.62651,2.55168,9.7,
5.58173,2.52807,9.8,
5.5372,2.5049,9.9,
5.49292,2.48217,10,
5.4489,2.45987,10.1,
5.40514,2.43798,10.2,
5.36163,2.4165,10.3,
5.31838,2.39542,10.4,
5.27538,2.37473,10.5,
5.23265,2.35443,10.6,
5.19018,2.3345,10.7,
5.14797,2.31493,10.8,
5.10603,2.29573,10.9,
5.06434,2.27688,11,
5.02293,2.25837,11.1,
4.98177,2.2402,11.2,
4.94088,2.22236,11.3,
4.90026,2.20484,11.4,
4.8599,2.18764,11.5,
4.8198,2.17075,11.6,
4.77998,2.15417,11.7,
4.74041,2.13789,11.8,
4.70112,2.12189,11.9,
4.66209,2.10619,12,
4.62332,2.09076,12.1,
4.58482,2.07561,12.2,
4.54659,2.06073,12.3,
4.50862,2.04611,12.4,
4.47091,2.03175,12.5,
4.43347,2.01765,12.6,
4.39629,2.00379,12.7,
4.35937,1.99018,12.8,
4.32272,1.97681,12.9,
