1.013,1.25878,0.984856,0.01,
1.0494,1.52194,0.973017,0.02,
1.10771,1.79544,0.964974,0.03,
1.18712,2.08488,0.961433,0.04,
1.28742,2.39566,0.963341,0.05,
1.40891,2.7331,0.971929,0.06,
1.55238,3.1026,0.988767,0.07,
1.71906,3.50971,1.01584,0.08,
1.91061,3.96021,1.05566,0.09,
2.12909,4.46016,1.11139,0.1,
2.37693,5.01601,1.18696,0.11,
2.657,5.63453,1.28736,0.12,
2.97254,6.32282,1.41875,0.13,
3.32716,7.08826,1.58887,0.14,
3.72486,7.93835,1.80729,0.15,
4.16995,8.88044,2.08585,0.16,
4.66704,9.92139,2.4391,0.17,
5.22089,11.067,2.88481,0.18,
5.8363,12.3212,3.44444,0.19,
6.51785,13.6848,4.14363,0.2,
7.26962,15.1544,5.01246,0.21,
8.09465,16.7199,6.08553,0.22,
8.99439,18.3623,7.40139,0.23,
9.9678,20.0508,9.00119,0.24,
11.0103,21.7393,10.9261,0.25,
12.1127,23.3637,13.2128,0.26,
13.2594,24.8395,15.8876,0.27,
14.4274,26.0619,18.957,0.28,
15.5849,26.9091,22.3981,0.29,
16.6909,27.2514,26.1478,0.3,
17.696,26.966,30.0947,0.31,
18.5446,25.9588,34.078,0.32,
19.1796,24.1871,37.8962,0.33,
19.5483,21.6806,41.3289,0.34,
19.6098,18.5499,44.1689,0.35,
19.3413,14.9785,46.2579,0.36,
18.7428,11.1966,47.5146,0.37,
17.8374,7.44321,47.9466,0.38,
16.6683,3.92839,47.6418,0.39,
15.2924,0.806174,46.7438,0.4,
13.7725,-1.83631,45.4203,0.41,
12.1706,-3.97419,43.8354,0.42,
10.5425,-5.63055,42.1297,0.43,
8.93436,-6.85886,40.4113,0.44,
7.38199,-7.72709,38.7552,0.45,
5.9108,-8.30579,37.2073,0.46,
4.53716,-8.66065,35.791,0.47,
3.27003,-8.84866,34.5136,0.48,
2.11253,-8.91697,33.3719,0.49,
1.06351,-8.90312,32.357,0.5,
0.118813,-8.83622,31.4567,0.51,
-0.727702,-8.7383,30.6581,0.52,
-1.48337,-8.62572,29.9486,0.53,
-2.15614,-8.51034,29.3166,0.54,
-2.75411,-8.40064,28.752,0.55,
-3.2853,-8.30245,28.2459,0.56,
-3.75737,-8.21968,27.791,0.57,
-4.17757,-8.15478,27.3814,0.58,
-4.55262,-8.1091,27.0121,0.59,
-4.88868,-8.08323,26.6792,0.6,
-5.19135,-8.07714,26.3796,0.61,
-5.46567,-8.09039,26.111,0.62,
-5.71613,-8.12221,25.8716,0.63,
-5.94673,-8.1716,25.6599,0.64,
-6.16097,-8.23737,25.475,0.65,
-6.36189,-8.31819,25.3163,0.66,
-6.55211,-8.41264,25.1833,0.67,
-6.73388,-8.51918,25.0758,0.68,
-6.90907,-8.6362,24.9934,0.69,
-7.07922,-8.762,24.9362,0.7,
-7.24555,-8.8948,24.9042,0.71,
-7.40899,-9.03276,24.8971,0.72,
-7.57023,-9.17395,24.9149,0.73,
-7.72967,-9.31637,24.9574,0.74,
-7.88751,-9.45797,25.0242,0.75,
-8.04371,-9.59661,25.1148,0.76,
-8.19804,-9.73013,25.2286,0.77,
-8.35008,-9.85633,25.3647,0.78,
-8.49925,-9.97302,25.5219,0.79,
-8.6448,-10.078,25.6988,0.8,
-8.78587,-10.1692,25.8938,0.81,
-8.92145,-10.2446,26.1047,0.82,
-9.05049,-10.3024,26.3295,0.83,
-9.17183,-10.3409,26.5653,0.84,
-9.2843,-10.3587,26.8095,0.85,
-9.38671,-10.3547,27.0589,0.86,
-9.47791,-10.3282,27.3103,0.87,
-9.55679,-10.2789,27.5601,0.88,
-9.62235,-10.2067,27.805,0.89,
-9.6737,-10.1123,28.0414,0.9,
-9.71011,-9.99647,28.2659,0.91,
-9.73102,-9.86072,28.4753,0.92,
-9.7361,-9.70681,28.6664,0.93,
-9.72522,-9.53689,28.8366,0.94,
-9.69849,-9.35342,28.9835,0.95,
-9.65627,-9.15912,29.1052,0.96,
-9.59912,-8.95686,29.2002,0.97,
