-3.08085e-06,3.14159e-06,0.1,
-6.1617e-06,2.83351e-06,0.2,
-8.94042e-06,2.21734e-06,0.3,
-1.11149e-05,1.3233e-06,0.4,
-1.24126e-05,2.11807e-07,0.5,
-1.26203e-05,-1.02945e-06,0.6,
-1.16108e-05,-2.29148e-06,0.7,
-9.36358e-06,-3.45256e-06,0.8,
-5.97778e-06,-4.38892e-06,0.9,
-1.67372e-06,-4.9867e-06,1,
3.21656e-06,-5.15407e-06,1.1,
8.27097e-06,-4.83241e-06,1.2,
1.30099e-05,-4.00531e-06,1.3,
1.69378e-05,-2.70432e-06,1.4,
1.95899e-05,-1.01054e-06,1.5,
2.05809e-05,9.48448e-07,1.6,
1.96507e-05,3.00653e-06,1.7,
1.67023e-05,4.97161e-06,1.8,
1.18269e-05,6.64184e-06,1.9,
5.31344e-06,7.82453e-06,2,
-2.3598e-06,8.35587e-06,2.1,
-1.05541e-05,8.11989e-06,2.2,
-1.8517e-05,7.06448e-06,2.3,
-2.54449e-05,5.21278e-06,2.4,
-3.05569e-05,2.66829e-06,2.5,
-3.31736e-05,-3.87398e-07,2.6,
-3.27937e-05,-3.70476e-06,2.7,
-2.91605e-05,-6.98412e-06,2.8,
-2.23115e-05,-9.90018e-06,2.9,
-1.26027e-05,-1.21313e-05,3,
-7.05938e-07,-1.33916e-05,3.1,
1.24267e-05,-1.34622e-05,3.2,
2.56286e-05,-1.22195e-05,3.3,
3.76119e-05,-9.65665e-06,3.4,
4.70818e-05,-5.89546e-06,3.5,
5.28633e-05,-1.18728e-06,3.6,
5.40276e-05,4.09905e-06,3.7,
5.00078e-05,9.50181e-06,3.8,
4.06897e-05,1.45026e-05,3.9,
2.64676e-05,1.85716e-05,4,
8.25507e-06,2.12183e-05,4.1,
-1.2553e-05,2.20438e-05,4.2,
-3.41706e-05,2.07885e-05,4.3,
-5.45572e-05,1.73715e-05,4.4,
-7.15928e-05,1.19157e-05,4.5,
-8.32781e-05,4.75647e-06,4.6,
-8.79426e-05,-3.57134e-06,4.7,
-8.44404e-05,-1.23656e-05,4.8,
-7.23138e-05,-2.08096e-05,4.9,
-5.19065e-05,-2.8041e-05,5,
-2.44077e-05,-3.32317e-05,5.1,
8.18145e-06,-3.56725e-05,5.2,
4.31642e-05,-3.48543e-05,5.3,
7.73446e-05,-3.05379e-05,5.4,
0.000107292,-2.28034e-05,5.5,
0.000129655,-1.20742e-05,5.6,
0.000141495,8.91224e-07,5.7,
0.000140621,1.50408e-05,5.8,
0.000125871,2.91029e-05,5.9,
9.73312e-05,4.169e-05,6,
5.64472e-05,5.14231e-05,6.1,
6.01837e-06,5.70679e-05,6.2,
-4.99461e-05,5.76697e-05,6.3,
-0.000106501,5.26751e-05,6.4,
-0.000158157,4.2025e-05,6.5,
-0.00019937,2.62093e-05,6.6,
-0.000225072,6.2723e-06,6.7,
-0.000231223,-1.62349e-05,6.8,
-0.000215302,-3.93573e-05,6.9,
-0.000176706,-6.08875e-05,7,
-0.000116996,-7.85581e-05,7.1,
-3.99566e-05,-9.02577e-05,7.2,
4.8556e-05,-9.42534e-05,7.3,
0.000140987,-8.93978e-05,7.4,
0.000228656,-7.52991e-05,7.5,
0.000302499,-5.24335e-05,7.6,
0.000353919,-2.21835e-05,7.7,
0.000375674,1.32084e-05,7.8,
0.000362721,5.07757e-05,7.9,
0.000312927,8.70478e-05,8,
0.000227562,0.00011834,8.1,
0.00011151,0.000141097,8.2,
-2.6859e-05,0.000152248,8.3,
-0.000176163,0.000149562,8.4,
-0.000322833,0.000131945,8.5,
-0.000452227,9.96621e-05,8.6,
-0.000549962,5.44394e-05,8.7,
-0.000603349,-5.56812e-07,8.8,
-0.000602803,-6.08917e-05,8.9,
-0.000543089,-0.000121172,9,
-0.000424259,-0.000175481,9.1,
-0.000252172,-0.000217907,9.2,
-3.84779e-05,-0.000243124,9.3,
0.000199945,-0.000246972,9.4,
0.000442142,-0.000226977,9.5,
0.00066473,-0.000182763,9.6,
0.00084396,-0.00011629,9.7,
0.000958001,-3.1894e-05,9.8,
0.000989279,6.39061e-05,9.9,
0.000926608,0.000162834,10,
