0,3.14159e-06,0,
-3.03074e-06,2.9888e-06,0.1,
-9.7375e-06,-4.84011e-07,0.55,
8.72597e-06,-2.05868e-06,1.30152,
-2.86691e-06,3.82194e-06,2.08664,
-6.25155e-06,-3.98628e-06,2.87177,
1.45429e-05,2.00257e-06,3.65689,
-1.46484e-05,2.67188e-06,4.36187,
-2.23338e-06,-5.48217e-06,4.98436,
1.66317e-05,2.26592e-06,5.65257,
-1.77767e-05,2.66157e-06,6.3862,
-6.47683e-07,-6.44177e-06,7.01399,
1.88652e-05,2.89126e-06,7.66512,
-1.92094e-05,3.50122e-06,8.35683,
-5.64284e-06,-6.94472e-06,8.93997,
2.27908e-05,1.32802e-06,9.57667,
1.45052e-06,7.39037e-06,10,
