0.1,3.14159e-07,2.98755e-06,
0.2,5.9751e-07,2.54053e-06,
0.3,8.22265e-07,1.84437e-06,
0.4,9.66383e-07,9.67335e-07,
0.5,1.01573e-06,-4.56096e-09,
0.6,9.65471e-07,-9.76009e-07,
0.7,8.2053e-07,-1.85174e-06,
0.8,5.95123e-07,-2.54588e-06,
0.9,3.11353e-07,-2.99036e-06,
1,-2.94928e-09,-3.14158e-06,
1.1,-3.16963e-07,-2.98472e-06,
1.2,-5.99893e-07,-2.53515e-06,
1.3,-8.23993e-07,-1.83697e-06,
1.4,-9.67288e-07,-9.58652e-07,
1.5,-1.01572e-06,1.36829e-08,
1.6,-9.64551e-07,9.84676e-07,
1.7,-8.18788e-07,1.8591e-06,
1.8,-5.9273e-07,2.55122e-06,
1.9,-3.08545e-07,2.99314e-06,
2,5.89853e-09,3.14154e-06,
2.1,3.19763e-07,2.98186e-06,
2.2,6.0227e-07,2.52975e-06,
2.3,8.25714e-07,1.82957e-06,
2.4,9.68183e-07,9.49961e-07,
2.5,1.01571e-06,-2.28046e-08,
2.6,9.63622e-07,-9.93334e-07,
2.7,8.1704e-07,-1.86645e-06,
2.8,5.90332e-07,-2.55653e-06,
2.9,3.05733e-07,-2.9959e-06,
3,-8.84774e-09,-3.14147e-06,
3.1,-3.22561e-07,-2.97897e-06,
3.2,-6.04642e-07,-2.52433e-06,
3.3,-8.27428e-07,-1.82214e-06,
3.4,-9.69071e-07,-9.41262e-07,
3.5,-1.01568e-06,3.19262e-08,
3.6,-9.62686e-07,1.00198e-06,
3.7,-8.15284e-07,1.87378e-06,
3.8,-5.8793e-07,2.56182e-06,
3.9,-3.0292e-07,2.99863e-06,
4,1.17969e-08,3.14138e-06,
4.1,3.25357e-07,2.97606e-06,
4.2,6.0701e-07,2.51889e-06,
4.3,8.29135e-07,1.81471e-06,
4.4,9.69951e-07,9.32555e-07,
4.5,1.01565e-06,-4.10475e-08,
4.6,9.61741e-07,-1.01062e-06,
4.7,8.13521e-07,-1.88109e-06,
4.8,5.85522e-07,-2.56709e-06,
4.9,3.00103e-07,-3.00134e-06,
5,-1.47459e-08,-3.14126e-06,
5.1,-3.28149e-07,-2.97313e-06,
5.2,-6.09372e-07,-2.51343e-06,
5.3,-8.30835e-07,-1.80725e-06,
5.4,-9.70822e-07,-9.23841e-07,
5.5,-1.0156e-06,5.01685e-08,
5.6,-9.60788e-07,1.01926e-06,
5.7,-8.11752e-07,1.88839e-06,
5.8,-5.8311e-07,2.57234e-06,
5.9,-2.97284e-07,3.00402e-06,
6,1.76948e-08,3.14112e-06,
6.1,3.30939e-07,2.97017e-06,
6.2,6.11729e-07,2.50795e-06,
6.3,8.32529e-07,1.79978e-06,
6.4,9.71685e-07,9.15118e-07,
6.5,1.01555e-06,-5.9289e-08,
6.6,9.59827e-07,-1.02788e-06,
6.7,8.09976e-07,-1.89567e-06,
6.8,5.80693e-07,-2.57756e-06,
6.9,2.94463e-07,-3.00668e-06,
7,-2.06436e-08,-3.14094e-06,
7.1,-3.33726e-07,-2.96718e-06,
7.2,-6.14081e-07,-2.50244e-06,
7.3,-8.34215e-07,-1.7923e-06,
7.4,-9.7254e-07,-9.06388e-07,
7.5,-1.01549e-06,6.84091e-08,
7.6,-9.58858e-07,1.0365e-06,
7.7,-8.08193e-07,1.90294e-06,
7.8,-5.7827e-07,2.58277e-06,
7.9,-2.91639e-07,3.00931e-06,
8,2.35921e-08,3.14075e-06,
8.1,3.3651e-07,2.96418e-06,
8.2,6.16427e-07,2.49692e-06,
8.3,8.35894e-07,1.7848e-06,
8.4,9.73387e-07,8.9765e-07,
8.5,1.01542e-06,-7.75285e-08,
8.6,9.57881e-07,-1.0451e-06,
8.7,8.06403e-07,-1.91019e-06,
8.8,5.75843e-07,-2.58795e-06,
8.9,2.88813e-07,-3.01192e-06,
9,-2.65405e-08,-3.14052e-06,
9.1,-3.39291e-07,-2.96114e-06,
9.2,-6.18769e-07,-2.49137e-06,
9.3,-8.37566e-07,-1.77728e-06,
9.4,-9.74226e-07,-8.88905e-07,
9.5,-1.01535e-06,8.66474e-08,
9.6,-9.56896e-07,1.0537e-06,
9.7,-8.04606e-07,1.91742e-06,
9.8,-5.73411e-07,2.59311e-06,
9.9,-2.85984e-07,3.0145e-06,
10,2.94887e-08,3.14027e-06,
