1.024,1.26398,0.986633,0.01,
1.07072,1.53794,0.977045,0.02,
1.13953,1.82765,0.971953,0.03,
1.23038,2.13881,0.97234,0.04,
1.34372,2.47711,0.979505,0.05,
1.48051,2.84844,0.995139,0.06,
1.64218,3.25889,1.02142,0.07,
1.83061,3.71488,1.06113,0.08,
2.04812,4.22323,1.11781,0.09,
2.29748,4.79114,1.196,0.1,
2.58191,5.42621,1.30139,0.11,
2.90505,6.13639,1.44123,0.12,
3.27093,6.92981,1.62457,0.13,
3.68399,7.81456,1.86279,0.14,
4.14892,8.79825,2.16995,0.15,
4.67061,9.88742,2.5634,0.16,
5.25388,11.0867,3.06417,0.17,
5.90329,12.3973,3.69742,0.18,
6.62262,13.816,4.4926,0.19,
7.4144,15.3321,5.48316,0.2,
8.27907,16.9259,6.70565,0.21,
9.21414,18.5648,8.19764,0.22,
10.213,20.2017,9.99433,0.23,
11.2639,21.7723,12.1234,0.24,
12.3485,23.1953,14.5984,0.25,
13.4418,24.3749,17.4106,0.26,
14.5115,25.2081,20.5214,0.27,
15.5191,25.5951,23.8573,0.28,
16.4223,25.454,27.3092,0.29,
17.1781,24.7361,30.7387,0.3,
17.7472,23.4384,33.9919,0.31,
18.0982,21.6083,36.9181,0.32,
18.2111,19.3406,39.3899,0.33,
18.0797,16.7649,41.3191,0.34,
17.7113,14.0272,42.6657,0.35,
17.1258,11.2707,43.4376,0.36,
16.3525,8.62002,43.6823,0.37,
15.4269,6.171,43.475,0.38,
14.3869,3.98684,42.9044,0.39,
13.2699,2.0999,42.0614,0.4,
12.1105,0.516747,41.0299,0.41,
10.9391,-0.775238,39.8816,0.42,
9.78088,-1.80125,38.6741,0.43,
8.65595,-2.59338,37.4509,0.44,
7.57938,-3.18628,36.2429,0.45,
6.56179,-3.6141,35.0706,0.46,
5.60994,-3.90858,33.9461,0.47,
4.72739,-4.09809,32.8757,0.48,
3.91516,-4.2072,31.8613,0.49,
3.17226,-4.2567,30.9022,0.5,
2.49625,-4.26388,29.9959,0.51,
1.8836,-4.2429,29.1389,0.52,
1.33007,-4.20521,28.3276,0.53,
