1,1,1,0,
1.01257,1.25992,0.984891,0.01,
1.07014,1.6349,0.969355,0.0240998,
1.17884,2.06163,0.961837,0.0391,
1.34969,2.57627,0.967552,0.0553131,
1.59799,3.21903,0.996252,0.0727893,
1.94579,4.04399,1.06511,0.0915501,
2.42331,5.12081,1.20422,0.11154,
3.07057,6.53627,1.46594,0.132634,
3.94087,8.39707,1.94185,0.154703,
5.10552,10.8289,2.79355,0.177679,
6.27086,13.1918,3.88951,0.196149,
7.74885,16.0657,5.63377,0.21557,
9.50371,19.2494,8.23514,0.234991,
11.5219,22.4992,11.9836,0.254412,
13.7292,25.3395,17.1217,0.273833,
15.7184,26.9274,22.8891,0.291123,
17.1724,27.1242,28.0528,0.304763,
18.4367,26.0054,33.6717,0.319043,
19.1982,23.8228,38.3088,0.331404,
19.5527,20.5745,42.3226,0.343764,
19.4359,16.4971,45.364,0.356125,
18.9667,12.7577,46.985,0.366358,
18.1739,8.94782,47.7574,0.376591,
17.0938,5.29614,47.739,0.386824,
15.7791,1.98442,47.0551,0.397057,
14.2921,-0.870458,45.8694,0.407289,
12.697,-3.21799,44.3527,0.417522,
10.9532,-5.16043,42.5536,0.42838,
8.72742,-6.91682,40.1795,0.442345,
6.00411,-8.21827,37.2896,0.460513,
3.80833,-8.73601,35.0309,0.476898,
1.77216,-8.87737,33.0113,0.494459,
0.0622138,-8.79121,31.3667,0.512019,
-1.34921,-8.60978,30.0318,0.529579,
-2.74214,-8.36804,28.7137,0.551304,
-3.82028,-8.17797,27.6745,0.573029,
-4.65905,-8.07268,26.8467,0.594753,
-5.32293,-8.06098,26.1872,0.616478,
-5.8641,-8.13908,25.6707,0.638203,
-6.32309,-8.29667,25.2835,0.659928,
-6.75697,-8.53733,25.0055,0.683158,
-7.17806,-8.85013,24.8615,0.70764,
-7.60354,-9.21897,24.8746,0.733573,
-8.0418,-9.61422,25.071,0.761062,
-8.48815,-9.98736,25.4692,0.790046,
-8.91962,-10.2709,26.0605,0.820161,
-9.29182,-10.3943,26.7791,0.850275,
-9.5728,-10.3194,27.5473,0.880389,
-9.73264,-10.0362,28.2722,0.910503,
-9.7472,-9.53208,28.8939,0.9427,
-9.59706,-8.89076,29.2701,0.974898,
-9.30342,-8.2081,29.3558,1.0071,
-8.90847,-7.57894,29.1562,1.03929,
-8.46603,-7.07603,28.7171,1.07149,
-8.0307,-6.74097,28.1073,1.10369,
-7.64918,-6.58691,27.4011,1.13589,
-7.33034,-6.61949,26.5897,1.17159,
-7.1336,-6.89096,25.7239,1.21258,
-7.14196,-7.41925,24.979,1.25708,
-7.3409,-8.04945,24.5723,1.29707,
-7.69886,-8.76467,24.4835,1.33706,
-8.12256,-9.4081,24.7102,1.37281,
-8.602,-9.97289,25.2319,1.40856,
-9.08205,-10.3653,26.0128,1.44431,
-9.45415,-10.4964,26.8502,1.47596,
-9.72617,-10.3806,27.7252,1.50761,
-9.85687,-10.0152,28.5212,1.53926,
-9.8179,-9.42175,29.1416,1.57198,
-9.63573,-8.78662,29.4471,1.60097,
-9.33518,-8.13076,29.4952,1.62995,
-8.9509,-7.52859,29.2965,1.65894,
-8.52539,-7.03671,28.8892,1.68792,
-8.10167,-6.6885,28.3277,1.71691,
-7.68386,-6.48581,27.605,1.74867,
-7.32757,-6.4713,26.7757,1.78311,
-7.08182,-6.68613,25.8775,1.82212,
-7.02771,-7.17722,25.0305,1.86623,
-7.20904,-7.87224,24.4747,1.91034,
-7.52547,-8.55861,24.3057,1.94738,
-7.96292,-9.27307,24.4561,1.98442,
-8.47906,-9.92898,24.945,2.02146,
-9.01396,-10.4177,25.747,2.05849,
-9.41626,-10.6147,26.5854,2.08911,
-9.74179,-10.5645,27.5273,2.12091,
-9.92518,-10.2381,28.4182,2.15271,
-9.93362,-9.66987,29.1299,2.18451,
-9.75998,-8.94364,29.5608,2.21631,
-9.47809,-8.27127,29.6674,2.24392,
-9.10537,-7.63649,29.5276,2.27154,
-8.68053,-7.09735,29.1729,2.29915,
-8.22314,-6.67462,28.6224,2.32813,
-7.77393,-6.40692,27.9119,2.35872,
-7.37231,-6.3221,27.0767,2.39172,
-7.06545,-6.45461,26.156,2.42844,
-6.92196,-6.87496,25.1951,2.47191,
-7.02244,-7.5251,24.4895,2.51539,
-7.3046,-8.24609,24.1613,2.55416,
-7.74149,-9.03529,24.1823,2.59294,
-8.29057,-9.80135,24.5924,2.63172,
-8.79261,-10.3368,25.2357,2.66431,
-9.27819,-10.683,26.1082,2.69689,
-9.68741,-10.7623,27.1205,2.72948,
-9.95969,-10.5305,28.1401,2.76207,
-10.047,-10.0005,29.0144,2.79466,
-9.95039,-9.33763,29.5605,2.82375,
-9.69709,-8.586,29.821,2.85284,
-9.31704,-7.84185,29.7806,2.88193,
-8.85558,-7.18832,29.4663,2.91102,
-8.36424,-6.68184,28.9342,2.94011,
-7.89183,-6.34949,28.2521,2.9692,
-7.44566,-6.18935,27.4182,3.00087,
-7.07911,-6.23801,26.482,3.03561,
-6.84873,-6.54791,25.4782,3.07577,
-6.85096,-7.15771,24.5809,3.12056,
-7.07169,-7.87466,24.0805,3.16002,
-7.47509,-8.70133,23.9313,3.19947,
-8.02379,-9.55413,24.193,3.23893,
-8.54701,-10.1937,24.7389,3.27162,
-9.10252,-10.6926,25.5985,3.30559,
-9.60268,-10.9195,26.6768,3.33956,
-9.9291,-10.8375,27.6662,3.36857,
-10.1169,-10.4857,28.5994,3.39758,
-10.1327,-9.86312,29.3892,3.42796,
-9.95508,-9.06701,29.8821,3.45834,
-9.65722,-8.32106,30.0261,3.48489,
-9.25777,-7.61053,29.9038,3.51144,
-8.79677,-6.99853,29.5475,3.53799,
-8.29514,-6.5076,28.9793,3.56576,
-7.79308,-6.1763,28.2343,3.59505,
-7.33074,-6.03222,27.3475,3.62657,
-6.95536,-6.10581,26.3581,3.66132,
-6.72727,-6.45527,25.2984,3.70185,
-6.75051,-7.11997,24.362,3.74706,
-6.99405,-7.87115,23.8616,3.78585,
-7.42149,-8.73313,23.7201,3.82463,
-7.99625,-9.62384,23.9991,3.86342,
-8.55371,-10.3076,24.5827,3.89614,
-9.12472,-10.8275,25.4642,3.92886,
-9.64444,-11.0803,26.57,3.96158,
-10.002,-11.016,27.6268,3.99045,
-10.2155,-10.6611,28.6343,4.01931,
-10.2511,-10.0453,29.4651,4.04817,
-10.0863,-9.20931,30.0313,4.07831,
-9.79474,-8.42995,30.2221,4.10411,
-9.3939,-7.67674,30.1385,4.1299,
-8.92286,-7.01611,29.81,4.1557,
-8.40068,-6.47114,29.2567,4.18272,
-7.86913,-6.08505,28.5141,4.21115,
-7.36793,-5.88552,27.6166,4.24165,
-6.94379,-5.9007,26.6033,4.27505,
-6.65269,-6.17528,25.5098,4.3132,
-6.59062,-6.7877,24.4369,4.35802,
-6.78049,-7.53697,23.7833,4.39751,
-7.17964,-8.43128,23.4918,4.437,
-7.75513,-9.39594,23.6396,4.47649,
