0.1,1,0.1,
0.2,0.99,0.2,
0.299,0.97,0.3,
0.396,0.9401,0.4,
0.49001,0.9005,0.5,
0.58006,0.851499,0.6,
0.66521,0.793493,0.7,
0.744559,0.726972,0.8,
0.817256,0.652516,0.9,
0.882508,0.57079,1,
0.939587,0.48254,1.1,
0.987841,0.388581,1.2,
1.0267,0.289797,1.3,
1.05568,0.187127,1.4,
1.07439,0.0815591,1.5,
1.08255,-0.0258801,1.6,
1.07996,-0.134135,1.7,
1.06655,-0.242131,1.8,
1.04233,-0.348785,1.9,
1.00745,-0.453019,2,
0.962152,-0.553764,2.1,
0.906776,-0.649979,2.2,
0.841778,-0.740657,2.3,
0.767712,-0.824835,2.4,
0.685229,-0.901606,2.5,
0.595068,-0.970129,2.6,
0.498055,-1.02964,2.7,
0.395092,-1.07944,2.8,
0.287148,-1.11895,2.9,
0.175253,-1.14767,3,
0.0604862,-1.16519,3.1,
-0.0560329,-1.17124,3.2,
-0.173157,-1.16564,3.3,
-0.28972,-1.14832,3.4,
-0.404552,-1.11935,3.5,
-0.516487,-1.07889,3.6,
-0.624376,-1.02724,3.7,
-0.727101,-0.964806,3.8,
-0.823582,-0.892096,3.9,
-0.912791,-0.809738,4,
-0.993765,-0.718459,4.1,
-1.06561,-0.619083,4.2,
-1.12752,-0.512522,4.3,
-1.17877,-0.39977,4.4,
-1.21875,-0.281892,4.5,
-1.24694,-0.160018,4.6,
-1.26294,-0.0353239,4.7,
-1.26647,0.09097,4.8,
-1.25737,0.217617,4.9,
-1.23561,0.343355,5,
-1.20128,0.466916,5.1,
-1.15459,0.587044,5.2,
-1.09588,0.702502,5.3,
-1.02563,0.81209,5.4,
-0.944422,0.914654,5.5,
-0.852957,1.0091,5.6,
-0.752047,1.09439,5.7,
-0.642608,1.1696,5.8,
-0.525649,1.23386,5.9,
-0.402263,1.28642,6,
-0.273621,1.32665,6.1,
-0.140956,1.35401,6.2,
-0.00555481,1.36811,6.3,
0.131256,1.36866,6.4,
0.268122,1.35554,6.5,
0.403675,1.32872,6.6,
0.536548,1.28836,6.7,
0.665383,1.2347,6.8,
0.788854,1.16816,6.9,
0.90567,1.08928,7,
1.0146,0.998711,7.1,
1.11447,0.897251,7.2,
1.20419,0.785804,7.3,
1.28277,0.665385,7.4,
1.34931,0.537107,7.5,
1.40302,0.402176,7.6,
1.44324,0.261874,7.7,
1.46943,0.117549,7.8,
1.48118,-0.0293934,7.9,
1.47824,-0.177512,8,
1.46049,-0.325336,8.1,
1.42796,-0.471385,8.2,
1.38082,-0.614181,8.3,
1.3194,-0.752263,8.4,
1.24418,-0.884204,8.5,
1.15576,-1.00862,8.6,
1.05489,-1.1242,8.7,
0.942474,-1.22969,8.8,
0.819505,-1.32393,8.9,
0.687112,-1.40588,9,
0.546524,-1.4746,9.1,
0.399064,-1.52925,9.2,
0.246139,-1.56915,9.3,
0.0892239,-1.59377,9.4,
-0.0701529,-1.60269,9.5,
-0.230422,-1.59567,9.6,
-0.389989,-1.57263,9.7,
-0.547253,-1.53363,9.8,
-0.700616,-1.47891,9.9,
-0.848507,-1.40885,10,
-0.989392,-1.324,10.1,
-1.12179,-1.22506,10.2,
-1.2443,-1.11288,10.3,
-1.35558,-0.988448,10.4,
-1.45443,-0.85289,10.5,
-1.53972,-0.707447,10.6,
-1.61046,-0.553475,10.7,
-1.66581,-0.392429,10.8,
-1.70505,-0.225848,10.9,
-1.72764,-0.0553422,11,
-1.73317,0.117422,11.1,
-1.72143,0.290739,11.2,
-1.69236,0.462882,11.3,
-1.64607,0.632118,11.4,
-1.58286,0.796724,11.5,
-1.50318,0.95501,11.6,
-1.40768,1.10533,11.7,
-1.29715,1.2461,11.8,
-1.17254,1.37581,11.9,
-1.03496,1.49307,12,
-0.885653,1.59656,12.1,
-0.725997,1.68513,12.2,
-0.557484,1.75773,12.3,
-0.381711,1.81348,12.4,
-0.200364,1.85165,12.5,
-0.0151991,1.87168,12.6,
0.171969,1.8732,12.7,
0.359289,1.85601,12.8,
0.54489,1.82008,12.9,
0.726898,1.76559,13,
0.903456,1.6929,13.1,
1.07275,1.60255,13.2,
1.233,1.49528,13.3,
1.38253,1.37198,13.4,
1.51973,1.23372,13.5,
1.6431,1.08175,13.6,
1.75127,0.917442,13.7,
1.84302,0.742315,13.8,
1.91725,0.558013,13.9,
1.97305,0.366288,14,
2.00968,0.168982,14.1,
2.02658,-0.0319855,14.2,
2.02338,-0.234643,14.3,
1.99992,-0.436981,14.4,
1.95622,-0.636973,14.5,
1.89252,-0.832595,14.6,
1.80926,-1.02185,14.7,
1.70708,-1.20277,14.8,
1.5868,-1.37348,14.9,
1.44945,-1.53216,15,
1.29623,-1.67711,15.1,
1.12852,-1.80673,15.2,
0.947851,-1.91958,15.3,
0.755893,-2.01437,15.4,
0.554457,-2.08996,15.5,
0.345461,-2.1454,15.6,
0.130921,-2.17995,15.7,
-0.0870739,-2.19304,15.8,
-0.306378,-2.18433,15.9,
-0.524811,-2.15369,16,
-0.740181,-2.10121,16.1,
-0.950302,-2.0272,16.2,
-1.15302,-1.93217,16.3,
-1.34624,-1.81686,16.4,
-1.52792,-1.68224,16.5,
-1.69615,-1.52945,16.6,
-1.84909,-1.35983,16.7,
-1.98508,-1.17492,16.8,
-2.10257,-0.976415,16.9,
-2.20021,-0.766158,17,
-2.27683,-0.546137,17.1,
-2.33144,-0.318455,17.2,
-2.36328,-0.0853108,17.3,
-2.37182,0.151018,17.4,
-2.35671,0.388199,17.5,
-2.31789,0.623871,17.6,
-2.25551,0.85566,17.7,
-2.16994,1.08121,17.8,
-2.06182,1.2982,17.9,
-1.932,1.50439,18,
-1.78156,1.69759,18.1,
-1.6118,1.87574,18.2,
-1.42423,2.03692,18.3,
