0.1,0.995,0.1,
0.199,0.980025,0.2,
0.296008,0.955225,0.3,
0.39005,0.920848,0.4,
0.480185,0.877239,0.5,
0.565507,0.824834,0.6,
0.645163,0.764159,0.7,
0.718353,0.695822,0.8,
0.784344,0.620508,0.9,
0.842473,0.538971,1,
0.892158,0.452029,1.1,
0.9329,0.360553,1.2,
0.96429,0.26546,1.3,
0.986015,0.167704,1.4,
0.997855,0.0682636,1.5,
0.999692,-0.0318633,1.6,
0.991508,-0.131673,1.7,
0.973383,-0.230166,1.8,
0.945499,-0.326353,1.9,
0.908136,-0.419271,2,
0.861669,-0.507988,2.1,
0.806561,-0.591615,2.2,
0.743367,-0.669313,2.3,
0.672719,-0.740304,2.4,
0.595325,-0.803874,2.5,
0.511961,-0.859387,2.6,
0.423462,-0.906286,2.7,
0.330716,-0.944101,2.8,
0.234653,-0.972452,2.9,
0.136234,-0.991055,3,
0.0364476,-0.999723,3.1,
-0.063707,-0.99837,3.2,
-0.163225,-0.987007,3.3,
-0.26111,-0.965749,3.4,
-0.356379,-0.93481,3.5,
-0.448078,-0.894498,3.6,
-0.535288,-0.845217,3.7,
-0.617133,-0.787462,3.8,
-0.692794,-0.721812,3.9,
-0.761511,-0.648923,4,
-0.822596,-0.569528,4.1,
-0.875435,-0.484421,4.2,
-0.9195,-0.394455,4.3,
-0.954348,-0.300533,4.4,
-0.97963,-0.203595,4.5,
-0.995091,-0.104614,4.6,
-1.00058,-0.00458191,4.7,
-0.996032,0.0954987,4.8,
-0.981502,0.194624,4.9,
-0.957132,0.291802,5,
-0.923167,0.386056,5.1,
-0.879945,0.476442,5.2,
-0.827901,0.562055,5.3,
-0.767556,0.642034,5.4,
-0.699515,0.71558,5.5,
-0.62446,0.781953,5.6,
-0.543142,0.84049,5.7,
-0.456377,0.890601,5.8,
-0.365035,0.931786,5.9,
-0.270031,0.963631,6,
-0.172318,0.985816,6.1,
-0.072875,0.998118,6.2,
0.0273012,1.00042,6.3,
0.127206,0.992683,6.4,
0.225838,0.974999,6.5,
0.322209,0.94754,6.6,
0.415352,0.910582,6.7,
0.504334,0.864494,6.8,
0.588261,0.809738,6.9,
0.666294,0.746863,7,
0.737649,0.676499,7.1,
0.80161,0.599352,7.2,
0.857537,0.516194,7.3,
0.904869,0.427859,7.4,
0.943131,0.335233,7.5,
0.971938,0.239244,7.6,
0.991003,0.140854,7.7,
1.00013,0.0410493,7.8,
0.999238,-0.0591693,7.9,
0.988325,-0.158797,8,
0.967503,-0.256836,8.1,
0.936982,-0.352302,8.2,
0.897067,-0.444239,8.3,
0.848158,-0.531724,8.4,
0.790745,-0.613881,8.5,
0.725403,-0.689886,8.6,
0.652787,-0.758977,8.7,
0.573626,-0.820461,8.8,
0.488711,-0.873721,8.9,
0.398896,-0.918224,9,
0.305079,-0.953522,9.1,
0.208201,-0.979262,9.2,
0.109234,-0.995186,9.3,
0.0091691,-1.00113,9.4,
-0.0909901,-0.997045,9.5,
-0.19024,-0.982961,9.6,
-0.287585,-0.959022,9.7,
-0.382049,-0.925468,9.8,
-0.472685,-0.882636,9.9,
-0.558586,-0.830954,10,
-0.638888,-0.770941,10.1,
-0.712788,-0.703198,10.2,
-0.779544,-0.628403,10.3,
-0.838486,-0.547306,10.4,
-0.889024,-0.460721,10.5,
-0.930651,-0.369515,10.6,
-0.96295,-0.274603,10.7,
-0.985595,-0.176935,10.8,
-0.998361,-0.0774904,10.9,
-1.00112,0.0227331,11,
-0.993839,0.122731,11.1,
-0.976597,0.221501,11.2,
-0.949563,0.318054,11.3,
-0.91301,0.41142,11.4,
-0.867303,0.500664,11.5,
-0.8129,0.584891,11.6,
-0.750347,0.663256,11.7,
-0.680269,0.734975,11.8,
-0.603371,0.799327,11.9,
-0.520421,0.855667,12,
-0.432252,0.903431,12.1,
-0.339748,0.942139,12.2,
-0.243835,0.971403,12.3,
-0.145476,0.99093,12.4,
-0.0456555,1.00052,12.5,
0.0546251,1.00009,12.6,
0.15436,0.989623,12.7,
0.252551,0.969238,12.8,
0.348212,0.939137,12.9,
0.440385,0.89962,13,
0.528145,0.851084,13.1,
0.610612,0.794014,13.2,
0.686961,0.728982,13.3,
0.756424,0.656641,13.4,
0.818306,0.577716,13.5,
0.871986,0.492997,13.6,
0.916926,0.403333,13.7,
0.952675,0.309624,13.8,
0.978874,0.212808,13.9,
0.99526,0.113857,14,
1.00167,0.0137615,14.1,
0.998037,-0.0864743,14.2,
0.9844,-0.185846,14.3,
0.960893,-0.283356,14.4,
0.927753,-0.378029,14.5,
0.885311,-0.468914,14.6,
0.833993,-0.555101,14.7,
0.774313,-0.635724,14.8,
0.706869,-0.709977,14.9,
0.632337,-0.777114,15,
0.551464,-0.836462,15.1,
0.465061,-0.887426,15.2,
0.373993,-0.929495,15.3,
0.279173,-0.962247,15.4,
0.181553,-0.985353,15.5,
0.0821095,-0.998582,15.6,
-0.0181592,-1.0018,15.7,
-0.118248,-0.994975,15.8,
-0.217155,-0.978175,15.9,
-0.313886,-0.951569,16,
-0.407474,-0.915422,16.1,
-0.496979,-0.870098,16.2,
-0.581504,-0.81605,16.3,
-0.660201,-0.753819,16.4,
-0.732282,-0.68403,16.5,
-0.797024,-0.607381,16.6,
-0.853777,-0.524642,16.7,
-0.901972,-0.436641,16.8,
-0.941126,-0.344261,16.9,
-0.970847,-0.248427,17,
-0.990835,-0.1501,17.1,
-1.00089,-0.0502661,17.2,
-1.00091,0.0500743,17.3,
-0.990901,0.149915,17.4,
-0.970955,0.248256,17.5,
-0.941275,0.34411,17.6,
-0.902157,0.436517,17.7,
-0.853995,0.52455,17.8,
-0.79727,0.607327,17.9,
-0.732551,0.684017,18,
-0.660486,0.753852,18.1,
-0.581799,0.816131,18.2,
-0.497277,0.870231,18.3,
-0.407767,0.915607,18.4,
-0.314168,0.951806,18.5,
-0.217416,0.978464,18.6,
-0.118483,0.995313,18.7,
-0.018359,1.00218,18.8,
0.0819513,0.99901,18.9,
0.181442,0.985819,19,
0.279117,0.962746,19.1,
0.373996,0.930021,19.2,
0.465128,0.887971,19.3,
0.5516,0.837018,19.4,
0.632544,0.777673,19.5,
0.707148,0.71053,19.6,
0.774665,0.636263,19.7,
0.834418,0.555615,19.8,
0.885808,0.469395,19.9,
0.928318,0.378467,20,
0.961523,0.283743,20.1,
0.98509,0.186172,20.2,
0.998782,0.0867323,20.3,
1.00246,-0.0135796,20.4,
0.996091,-0.113758,20.5,
0.979735,-0.212798,20.6,
0.953556,-0.309708,20.7,
0.917818,-0.403515,20.8,
0.872877,-0.493279,20.9,
0.819185,-0.5781,21,
0.757279,-0.657128,21.1,
0.68778,-0.72957,21.2,
0.611384,-0.794701,21.3,
0.528857,-0.851865,21.4,
0.441026,-0.900492,21.5,
0.348772,-0.940092,21.6,
0.253019,-0.970269,21.7,
0.154727,-0.990719,21.8,
0.0548811,-1.00124,21.9,
-0.0455171,-1.00172,22,
-0.145462,-0.99216,22.1,
-0.24395,-0.972653,22.2,
-0.339996,-0.943395,22.3,
-0.432635,-0.904678,22.4,
-0.52094,-0.856891,22.5,
-0.604024,-0.800513,22.6,
-0.681055,-0.736108,22.7,
-0.751261,-0.664322,22.8,
-0.813937,-0.585874,22.9,
-0.868454,-0.501551,23,
-0.914267,-0.412198,23.1,
-0.950916,-0.31871,23.2,
-0.978032,-0.222025,23.3,
-0.995344,-0.123112,23.4,
-1.00268,-0.0229615,23.5,
-0.999962,0.0774212,23.6,
-0.98722,0.17703,23.7,
-0.964581,0.274867,23.8,
-0.932271,0.369951,23.9,
-0.890615,0.461328,24,
-0.840029,0.548083,24.1,
-0.78102,0.629345,24.2,
-0.714181,0.704301,24.3,
-0.64018,0.772197,24.4,
-0.559759,0.832354,24.5,
-0.473725,0.884168,24.6,
-0.382939,0.92712,24.7,
-0.288313,0.960778,24.8,
-0.190793,0.984806,24.9,
-0.0913587,0.998961,25,
0.00899421,1.0031,25.1,
0.109259,0.997187,25.2,
0.208432,0.981275,25.3,
0.305517,0.955526,25.4,
0.399542,0.920196,25.5,
0.489564,0.875641,25.6,
0.57468,0.822307,25.7,
0.654038,0.760727,25.8,
0.72684,0.69152,25.9,
0.792358,0.615378,26,
0.849934,0.533065,26.1,
0.898991,0.445407,26.2,
0.939036,0.35328,26.3,
