0, 0, 6.05
0, 1, 0.885893
0, 2, 0.145154
0, 3, 0.0248375
0, 4, 0.0043143
0, 5, 0.00075316
0, 6, 0.000131698
0, 7, 2.30411e-05
0, 8, 4.03184e-06
0, 9, 7.05553e-07
0, 10, 1.23471e-07
0, 11, 2.16073e-08
0, 12, 3.78127e-09
0, 13, 6.61724e-10
1, 0, 4.675
1, 1, 1.56499
1, 2, 0.144032
1, 3, 0.0306533
1, 4, 0.00402958
1, 5, 0.000569593
1, 6, 0.000104766
1, 7, 9.76642e-06
1, 8, 2.58682e-06
1, 9, 1.45949e-07
1, 10, 6.12804e-08
1, 11, 1.56523e-09
1, 12, 1.40019e-09
1, 13, 3.36871e-11
2, 0, 6.13983
2, 1, 2.34865
2, 2, 1.249
2, 3, 0.136519
2, 4, 0.0397944
2, 5, 0.0108325
2, 6, 0.00132029
2, 7, 0.000551168
2, 8, 4.0507e-05
2, 9, 2.0151e-05
2, 10, 4.1857e-06
2, 11, 6.59914e-07
2, 12, 2.38173e-07
2, 13, 1.47603e-08
2, 14, 9.7175e-09
2, 15, 1.53694e-09
2, 16, 3.15066e-10
3, 0, 7.6913
3, 1, 0.759827
3, 2, 0.101856
3, 3, 0.0136332
3, 4, 0.00170339
3, 5, 0.000203809
3, 6, 2.36479e-05
3, 7, 2.67884e-06
3, 8, 2.97361e-07
3, 9, 3.24033e-08
3, 10, 3.46808e-09
3, 11, 3.64374e-10
4, 0, 2.566
4, 1, 0.575612
4, 2, 0.117058
4, 3, 0.00742374
4, 4, 0.00160881
4, 5, 0.000157766
4, 6, 1.39225e-05
4, 7, 2.95966e-06
4, 8, 2.43932e-07
4, 9, 5.28174e-08
4, 10, 4.02859e-09
4, 11, 7.41516e-10
4, 12, 6.75753e-11
5, 0, 0.776647
5, 1, 0.518307
5, 2, 0.272602
5, 3, 0.0703665
5, 4, 0.0197285
5, 5, 0.0144102
5, 6, 0.00573932
5, 7, 0.000988448
5, 8, 0.000566645
5, 9, 0.000361883
5, 10, 9.20909e-05
5, 11, 2.5348e-05
5, 12, 1.83527e-05
5, 13, 7.45832e-06
5, 14, 1.25731e-06
5, 15, 7.17034e-07
5, 16, 4.65535e-07
5, 17, 1.21424e-07
5, 18, 3.25784e-08
5, 19, 2.33591e-08
5, 20, 9.68711e-09
5, 21, 1.59833e-09
5, 22, 9.06643e-10
5, 23, 5.9861e-10
5, 24, 1.59945e-10
5, 25, 4.18526e-11
6, 0, 0.493122
6, 1, 0.239387
6, 2, 0.135164
6, 3, 0.0368361
6, 4, 0.0070356
6, 5, 0.00573782
6, 6, 0.00317397
6, 7, 0.00123921
6, 8, 0.000315779
6, 9, 5.21691e-05
6, 10, 4.03431e-05
6, 11, 2.39703e-05
6, 12, 1.00332e-05
6, 13, 2.80424e-06
6, 14, 3.70923e-07
6, 15, 2.76403e-07
6, 16, 1.784e-07
6, 17, 8.02336e-08
6, 18, 2.43426e-08
6, 19, 3.61739e-09
6, 20, 1.8221e-09
6, 21, 1.31576e-09
6, 22, 6.33972e-10
6, 23, 2.07363e-10
6, 24, 3.79591e-11
7, 0, 0.941145
7, 1, 0.486775
7, 2, 0.329108
7, 3, 0.285035
7, 4, 0.119459
7, 5, 0.0741411
7, 6, 0.0675067
7, 7, 0.0315712
7, 8, 0.0171751
7, 9, 0.0150314
7, 10, 0.00796156
7, 11, 0.0038166
7, 12, 0.00319839
7, 13, 0.00193735
7, 14, 0.000810924
7, 15, 0.000645652
7, 16, 0.000486961
7, 17, 0.000172344
7, 18, 0.00013548
7, 19, 0.000116975
7, 20, 4.87581e-05
7, 21, 2.97751e-05
7, 22, 2.69513e-05
7, 23, 1.28634e-05
7, 24, 6.85132e-06
7, 25, 5.95546e-06
7, 26, 3.21862e-06
7, 27, 1.51188e-06
7, 28, 1.2573e-06
7, 29, 7.88974e-07
7, 30, 3.18688e-07
7, 31, 2.5131e-07
7, 32, 1.96762e-07
7, 33, 7.17403e-08
7, 34, 5.33643e-08
7, 35, 4.69371e-08
7, 36, 2.00301e-08
7, 37, 1.19449e-08
7, 38, 1.07418e-08
7, 39, 5.23435e-09
7, 40, 2.73008e-09
7, 41, 2.35684e-09
7, 42, 1.29963e-09
7, 43, 5.98177e-10
7, 44, 4.93532e-10
7, 45, 3.20862e-10
7, 46, 1.2506e-10
7, 47, 9.90705e-11
